Timestamp,InTemp,OutTemp,InRH,OutRH,temp_diff,humi_diff,desi_temp,desi_humi,Ampere,Ampere_SD,discrete_amps,discrete_temp_diff,discrete_humi_diff,discrete_desi_temp,discrete_desi_humi,TimeOfDay,In_feellike,Ex_feellike,Target,Consuming
6/17/2021 17:20,25.25233918,25.29649123,54.1441526,99.90001,0.044152047,45.7558574,-0.252339181,-4.144152602,0.283817643,1.385979857,0,0,46,0,-4,Late  afternoon,Comfortable,good temp and over-high humid,System Work,Low-load
6/17/2021 17:30,26.15730994,25.4751462,52.57485427,99.90001,-0.682163743,47.32515573,-1.157309942,-2.574854269,0,0,0,-1,47,-1,-3,Late  afternoon,Comfortable,good temp and over-high humid,Power Off,Off
6/17/2021 17:40,26.53108504,25.61173021,51.49530795,99.90001,-0.919354839,48.40470205,-1.531085044,-1.495307947,0.000131292,0.002393341,0,-1,48,-2,-1,Late  afternoon,Comfortable,good temp and over-high humid,Power Off,Off
6/17/2021 17:50,26.65043988,25.75483871,51.54164229,99.90001,-0.895601173,48.35836771,-1.650439883,-1.541642287,0,0,0,-1,48,-2,-2,Late  afternoon,Comfortable,good temp and over-high humid,Power Off,Off
6/28/2021 8:50,26.63548387,31.1516129,64.41613032,90.87742194,4.516129032,26.46129161,-1.635483871,-14.41613032,7.600164387,0.590527767,8,5,26,-2,-14,Early morning,Uncomfortable,warm temp and over-high humid,System Work,Over-load
6/28/2021 9:00,25.98843931,31.43641618,59.50231237,90.5245685,5.447976879,31.02225613,-0.988439306,-9.50231237,7.551024595,0.502599012,8,5,31,-1,-10,Early morning,Comfortable,warm temp and over-high humid,System Work,Over-load
6/28/2021 9:10,24.97369942,32.07861272,51.59479806,86.99104205,7.104913295,35.39624399,0.026300578,-1.594798064,7.400531916,0.466518294,7,7,35,0,-2,Early morning,Comfortable,warm temp and over-high humid,System Work,High-load
6/28/2021 9:20,24.78953488,32.34651163,50.41831483,86.22238669,7.556976744,35.80407186,0.210465116,-0.418314826,5.354198167,3.468521285,5,8,36,0,0,Early morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
6/28/2021 9:30,24.84173913,32.37507246,50.48318884,84.02405988,7.533333333,33.54087104,,-0.483188841,5.318903466,3.438452916,5,8,34,,0,Early morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
6/28/2021 9:40,24.81598837,31.91366279,50.14883785,86.59128218,7.097674419,36.44244433,0.184011628,-0.148837849,5.243725406,3.390821092,5,7,36,0,0,Early morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
6/28/2021 9:50,24.87681159,31.80376812,50.1359422,86.02145157,6.926956522,35.88550936,0.123188406,-0.135942203,5.177828683,3.298656911,5,7,36,0,0,Early morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
6/28/2021 10:00,24.83797101,,49.65420325,85.07768272,6.598550725,35.42347948,0.162028986,0.345796754,6.248002505,2.626737623,6,7,35,0,0,Late  morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
6/28/2021 10:10,24.8005814,31.9747093,49.72296552,82.69564174,7.174127907,32.97267622,0.199418605,0.277034477,6.374441592,2.715053074,6,7,33,0,0,Late  morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
6/28/2021 10:20,24.80811594,32.04086957,49.27043528,81.72174072,7.232753623,32.45130545,0.191884058,0.729564725,5.314759821,3.416173441,5,7,32,0,1,Late  morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
6/28/2021 10:30,24.89391304,32.3373913,49.24289884,82.91536394,7.443478261,33.6724651,0.106086957,0.757101159,5.326208943,3.444332941,5,7,34,0,1,Late  morning,Comfortable,warm temp and over-high humid,System Work,Normal-load
6/28/2021 10:40,24.72258065,32.71085044,48.0190617,79.7674493,7.988269795,31.7483876,0.277419355,1.980938299,5.331634351,3.399792736,5,8,32,0,2,Late  morning,Comfortable,warm temp and high humid,System Work,Normal-load
6/28/2021 10:50,24.78724638,32.82724638,47.91130461,79.5115947,8.04,31.60029009,0.212753623,2.088695391,5.360885217,3.461772564,5,8,32,0,2,Late  morning,Comfortable,warm temp and high humid,System Work,Normal-load
6/28/2021 11:00,24.77151163,33.13895349,47.08720971,77.2866282,8.36744186,30.19941849,0.228488372,2.912790291,5.364464504,3.46213211,5,8,30,0,3,Late  morning,Comfortable,heated temp and high humid,System Work,Normal-load
6/28/2021 11:10,24.90637681,33.64,47.32115974,75.47130507,8.733623188,28.15014533,0.093623188,2.678840261,5.710256374,3.135491493,6,9,28,0,3,Late  morning,Comfortable,heated temp and high humid,System Work,
6/28/2021 11:20,25.06434783,33.96434783,47.69971064,74.00492768,8.9,,-0.064347826,2.300289362,5.814493124,3.177270463,6,9,26,0,2,Late  morning,Comfortable,heated temp and high humid,System Work,Normal-load
